new,previous,datum,stratum,parameter,probability,point_difference,lower,upper,primary_classification
B_G,A_G,380,representative,log10_EFAC,0.95,0.0035637792422034686,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,u,0.05,-0.004102203656928954,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,u,0.5,-0.019320717173661794,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,u,0.9,-0.005161871463008949,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,u,0.95,-0.0037789220601562867,-1.0,1.0,inconclusive
B_G,A_G,409,representative,log10_Agw,0.05,0.008299841831695898,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Agw,0.5,0.08223155179944877,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Agw,0.9,0.1278107647600773,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Agw,0.95,0.1310205513370747,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,gamma_gw,0.05,0.005065764780152381,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,gamma_gw,0.5,0.04829525714138305,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,gamma_gw,0.9,0.03547631820045838,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,gamma_gw,0.95,0.021159772302749014,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Ar,0.05,0.008997922704500762,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Ar,0.5,0.09270886939310713,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Ar,0.9,0.16940890865068348,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_Ar,0.95,0.17814816555979252,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_EFAC,0.05,-0.020232556009965874,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_EFAC,0.5,0.009083153303889313,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_EFAC,0.9,0.0359904217812993,-1.0,1.0,descriptive_secondary
B_G,A_G,409,representative,log10_EFAC,0.95,0.04503647478806405,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,u,0.05,-0.04590115510777511,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,u,0.5,-0.0720746596050873,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,u,0.9,-0.014944102789325342,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,u,0.95,-0.008236618988403,-1.0,1.0,inconclusive
B_G,A_G,424,stress,log10_Agw,0.05,-0.061518491346698956,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Agw,0.5,-0.04822011221604139,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Agw,0.9,-0.014188834515599935,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Agw,0.95,-0.007171082459326739,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,gamma_gw,0.05,-0.0007603132074350538,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,gamma_gw,0.5,0.17956853737587436,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,gamma_gw,0.9,0.10629783031933293,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,gamma_gw,0.95,0.06263088548592977,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Ar,0.05,0.0020591610448603,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Ar,0.5,0.020231998085416092,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Ar,0.9,0.027236782661803627,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_Ar,0.95,0.01984060511905883,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_EFAC,0.05,-0.41071212897228826,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_EFAC,0.5,-0.17645522552823234,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_EFAC,0.9,0.1221510469906748,-1.0,1.0,descriptive_secondary
B_G,A_G,424,stress,log10_EFAC,0.95,0.20049919682723927,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,u,0.05,0.0066288072778206975,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,u,0.5,0.03394676602113267,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,u,0.9,0.009850829866430932,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,u,0.95,0.005082047835190395,-1.0,1.0,inconclusive
B_G,A_G,446,representative,log10_Agw,0.05,-0.028656882770588823,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Agw,0.5,-0.08324271182889792,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Agw,0.9,0.0021034815061091727,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Agw,0.95,0.02614891249922424,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,gamma_gw,0.05,-0.005985829327420554,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,gamma_gw,0.5,-0.03944689715160826,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,gamma_gw,0.9,-0.019981295614817207,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,gamma_gw,0.95,-0.012134665324623262,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Ar,0.05,-0.02179683594415703,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Ar,0.5,-0.1705378198635612,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Ar,0.9,0.0585067140716663,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_Ar,0.95,0.08931334530248647,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_EFAC,0.05,0.0020990434910737044,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_EFAC,0.5,0.03551786168578819,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_EFAC,0.9,0.05627110865615714,-1.0,1.0,descriptive_secondary
B_G,A_G,446,representative,log10_EFAC,0.95,0.06277152069192637,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,u,0.05,0.04592809363389226,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,u,0.5,0.22304867137697598,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,u,0.9,0.1101468831630773,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,u,0.95,0.06301567997645696,-1.0,1.0,inconclusive
B_G,A_G,453,stress,log10_Agw,0.05,0.039213333153462426,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Agw,0.5,0.1527837354598247,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Agw,0.9,0.18764246115562588,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Agw,0.95,0.1788010075630636,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,gamma_gw,0.05,-0.5238957390064681,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,gamma_gw,0.5,-0.4201422581664009,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,gamma_gw,0.9,-0.10022774496030618,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,gamma_gw,0.95,-0.049831516991298175,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Ar,0.05,8.618218530597604e-05,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Ar,0.5,-0.0012493572990314727,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Ar,0.9,0.010982387388492554,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_Ar,0.95,0.016938649580171883,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_EFAC,0.05,-0.008191043501290886,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_EFAC,0.5,0.06910138595005672,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_EFAC,0.9,0.17210868889159164,-1.0,1.0,descriptive_secondary
B_G,A_G,453,stress,log10_EFAC,0.95,0.20295450529736558,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,u,0.05,0.009653187359086199,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,u,0.5,0.02339710403337314,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,u,0.9,0.004418860893749543,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,u,0.95,0.001982477233477775,-1.0,1.0,inconclusive
B_G,A_G,458,stress,log10_Agw,0.05,-0.02962060468588619,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Agw,0.5,0.04856971705169022,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Agw,0.9,0.058719750492959966,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Agw,0.95,0.06517089578070612,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,gamma_gw,0.05,0.014417106759906463,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,gamma_gw,0.5,0.099850218933494,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,gamma_gw,0.9,0.04602206482713145,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,gamma_gw,0.95,0.025893343534086788,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Ar,0.05,-0.013706547587798455,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Ar,0.5,-0.137651271416373,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Ar,0.9,0.004629366836261473,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_Ar,0.95,0.03624657206654247,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_EFAC,0.05,-0.3524463503548926,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_EFAC,0.5,-0.06891879388356359,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_EFAC,0.9,0.03307264639731933,-1.0,1.0,descriptive_secondary
B_G,A_G,458,stress,log10_EFAC,0.95,0.04543436470635709,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,u,0.05,0.008409747340405258,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,u,0.5,0.09209115714537797,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,u,0.9,0.13302164675735328,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,u,0.95,0.09795162999130413,-1.0,1.0,inconclusive
B_G,A_G,461,representative,log10_Agw,0.05,-0.05328291604520752,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Agw,0.5,0.013692140382414508,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Agw,0.9,0.04083127404722464,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Agw,0.95,0.034106100009458795,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,gamma_gw,0.05,-0.28863248160180965,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,gamma_gw,0.5,-0.13906541794324911,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,gamma_gw,0.9,-0.022219151346959176,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,gamma_gw,0.95,-0.011053652580425344,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Ar,0.05,-0.00202556611514923,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Ar,0.5,-0.0055970187530342,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Ar,0.9,-0.0030022436638214023,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_Ar,0.95,-0.0009043757420006404,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_EFAC,0.05,0.045936693287548375,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_EFAC,0.5,0.37753089279670604,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_EFAC,0.9,0.5058193162141962,-1.0,1.0,descriptive_secondary
B_G,A_G,461,representative,log10_EFAC,0.95,0.5226456712059362,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,u,0.05,0.002069757057438233,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,u,0.5,0.003550685961940192,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,u,0.9,0.00043922804534346493,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,u,0.95,0.00021404169281113994,-1.0,1.0,inconclusive
B_G,A_G,463,representative,log10_Agw,0.05,-0.012530751660487366,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Agw,0.5,-0.11155079719682964,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Agw,0.9,-0.10355246546902408,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Agw,0.95,-0.09296227377903932,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,gamma_gw,0.05,-0.0038207468787817833,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,gamma_gw,0.5,-0.02651819070862038,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,gamma_gw,0.9,-0.009456043234435052,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,gamma_gw,0.95,-0.004464401522306649,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Ar,0.05,-0.12855911866442252,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Ar,0.5,-0.4261306393611617,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Ar,0.9,-0.0915158474428368,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_Ar,0.95,-0.04853554001549876,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_EFAC,0.05,-0.008557844993531627,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_EFAC,0.5,0.0020978951940836543,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_EFAC,0.9,0.004615575378421943,-1.0,1.0,descriptive_secondary
B_G,A_G,463,representative,log10_EFAC,0.95,0.0034685557156437508,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,u,0.05,-0.020102139432633795,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,u,0.5,-0.04082080375259556,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,u,0.9,-0.007283865489424057,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,u,0.95,-0.003652372075367616,-1.0,1.0,inconclusive
B_G,A_G,479,representative,log10_Agw,0.05,-0.10579400512452342,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Agw,0.5,-0.046320694919705696,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Agw,0.9,0.010671384823096264,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Agw,0.95,0.01422030296964627,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,gamma_gw,0.05,-0.052841986218336995,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,gamma_gw,0.5,0.09828207536265893,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,gamma_gw,0.9,0.20740402088666665,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,gamma_gw,0.95,0.17585707684380092,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Ar,0.05,-0.0022843631471693576,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Ar,0.5,-0.035162259654292705,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Ar,0.9,-0.02609919382252235,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_Ar,0.95,-0.01460065743139538,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_EFAC,0.05,-0.038154823841060344,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_EFAC,0.5,0.0494103042845494,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_EFAC,0.9,0.1646377201434725,-1.0,1.0,descriptive_secondary
B_G,A_G,479,representative,log10_EFAC,0.95,0.2050494796338641,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,u,0.05,-0.015214497384981159,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,u,0.5,-0.06262156895713755,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,u,0.9,-0.018830646140253426,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,u,0.95,-0.010464934048776686,-1.0,1.0,inconclusive
B_G,A_G,489,representative,log10_Agw,0.05,-0.10927512581186138,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Agw,0.5,-0.023297367014438963,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Agw,0.9,0.04430428387931995,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Agw,0.95,0.04527381221394755,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,gamma_gw,0.05,-0.08860105182712584,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,gamma_gw,0.5,0.0958651138417963,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,gamma_gw,0.9,0.2501861132903376,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,gamma_gw,0.95,0.23415699155105163,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Ar,0.05,0.0031993973334288744,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Ar,0.5,0.023152513209704073,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Ar,0.9,0.03873702191235906,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_Ar,0.95,0.03951473119894333,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_EFAC,0.05,-0.002037817075767976,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_EFAC,0.5,0.03449506874199197,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_EFAC,0.9,0.14048960225400461,-1.0,1.0,descriptive_secondary
B_G,A_G,489,representative,log10_EFAC,0.95,0.17854235863387077,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,u,0.05,0.0018559405820028144,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,u,0.5,0.002314340737094356,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,u,0.9,-0.000276228653132371,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,u,0.95,0.0005999872363174896,-1.0,1.0,inconclusive
C_beta_CN,B_CN,25,representative,log10_Agw,0.05,0.0008709308033014382,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Agw,0.5,0.012369856458885775,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Agw,0.9,0.012656776269261538,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Agw,0.95,0.0117548770723096,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,gamma_gw,0.05,0.0008387879406307683,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,gamma_gw,0.5,0.002493862794479107,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,gamma_gw,0.9,0.0010964473176615641,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,gamma_gw,0.95,0.00017582302338003952,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Ar,0.05,0.0016868796612506329,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Ar,0.5,-1.0578626569723859e-05,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Ar,0.9,0.0013900170548721835,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_Ar,0.95,0.0013759632084289208,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_EFAC,0.05,-0.007576297216086936,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_EFAC,0.5,-0.0008581594992420616,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_EFAC,0.9,-0.0002641146816123596,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,25,representative,log10_EFAC,0.95,-8.809765013173543e-05,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,u,0.05,-0.00013685856040512173,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,u,0.5,-0.0024998623561813815,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,u,0.9,-0.0012781130944745644,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,u,0.95,0.00019524409672211362,-1.0,1.0,inconclusive
C_beta_CN,B_CN,26,representative,log10_Agw,0.05,0.0016377382121271766,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Agw,0.5,0.008968898475645526,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Agw,0.9,0.014084615906311493,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Agw,0.95,0.016937986654850024,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,gamma_gw,0.05,-0.001473037327817242,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,gamma_gw,0.5,-0.0018978637116544572,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,gamma_gw,0.9,-0.0027763435482224263,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,gamma_gw,0.95,-0.0021415461327330965,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Ar,0.05,0.000829123988865331,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Ar,0.5,0.0022311740232638377,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Ar,0.9,0.00010218033394238102,-1.0,1.0,descriptive_secondary
C_beta_CN,B_CN,26,representative,log10_Ar,0.95,-0.000612470147642985,-1.0,1.0,descriptive_secondary
